code,description,category,subcategory,commoncat
922.0,breast,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
922.1,chest wall,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
922.2,abdominal wall,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
922.3,back,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
922.4,genital organs,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
922.8,multiple sites of trunk,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
922.9,unspecified part,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
923,contusion of upper limb,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
923.0,shoulder and upper arm,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
923.1,elbow and forearm,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
923.2,"wrist and hand(s), except finger(s) alone",injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
923.3,finger,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
923.8,multiple sites of upper limb,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
923.9,unspecified part of upper limb,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
924,contusion of lower limb and of other and unspecified sites,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
924.0,hip and thigh,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
924.1,knee and lower leg,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
924.2,"ankle and foot, excluding toe(s)",injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
